user_id,title,content_type,genre,platform,device,watch_date,watch_hour,watch_day,watch_month,duration_minutes,completed,user_rating,ai_match_score,country,language,age_group,subscription_tier,is_binge,was_recommended,trailer_watched,added_to_watchlist,shared_content,release_year,imdb_score
USR9638,Fullmetal Alchemist,Series,Comedy,Amazon Prime,Smart TV,2024-07-07,19,Sunday,July,65,True,3,80.1,Australia,English,25-34,Free,False,True,False,False,False,2019,8.2
USR5151,Chernobyl,Series,Action,Amazon Prime,Tablet,2024-09-24,19,Tuesday,September,51,True,4,75.5,USA,English,25-34,Free,False,True,True,False,True,2023,7.1
USR5248,Fight Club,Movie,Horror,Disney+,Mobile,2024-06-01,10,Saturday,June,122,False,5,87.6,India,Japanese,13-17,Free,True,True,False,False,False,2022,6.3
USR2833,Oppenheimer,Movie,Anime,Disney+,Laptop,2024-09-06,6,Friday,September,97,False,5,96.7,Australia,English,13-17,Standard,True,True,False,False,False,2018,6.8
USR4975,Andor,Anime,Sci-Fi,Amazon Prime,Smart TV,2024-06-03,15,Monday,June,37,True,4,95.7,USA,Spanish,25-34,Basic,True,False,True,False,False,2022,6.2
USR1311,Peaky Blinders,Anime,Mystery,Netflix,Mobile,2024-11-01,10,Friday,November,37,False,5,72.2,Canada,Japanese,25-34,Standard,False,True,False,False,False,2021,7.1
USR7395,Narcos,Movie,Horror,Amazon Prime,Mobile,2024-01-11,6,Thursday,January,194,False,5,74.4,Japan,Korean,35-44,Premium,False,False,False,True,False,2023,7.1
USR6878,Money Heist,Movie,Sci-Fi,Disney+,Smart TV,2024-09-04,17,Wednesday,September,128,True,4,63.0,USA,English,45-54,Premium,True,True,True,False,True,2019,9.0
USR1826,The Mandalorian,Movie,Drama,Amazon Prime,Smart TV,2024-09-06,18,Friday,September,206,True,3,89.5,Japan,Portuguese,35-44,Premium,False,True,False,True,False,2022,6.6
USR6959,Game of Thrones,Movie,Thriller,Netflix,Mobile,2024-02-23,20,Friday,February,202,False,5,83.3,Japan,English,18-24,Premium,False,True,False,False,False,2019,5.5
USR7706,WandaVision,Movie,Horror,Amazon Prime,Laptop,2024-02-13,7,Tuesday,February,133,True,4,85.4,France,Hindi,35-44,Premium,True,False,False,False,True,2020,9.0
USR9516,Breaking Bad,Series,Anime,Amazon Prime,Mobile,2024-06-10,2,Monday,June,58,True,3,99.0,USA,French,35-44,Premium,False,True,True,False,False,2022,7.8
USR5940,Poor Things,Anime,Comedy,Netflix,Mobile,2024-03-16,14,Saturday,March,42,True,5,87.8,India,English,35-44,Standard,True,False,True,True,False,2022,5.6
USR1982,The Wire,Anime,Sci-Fi,Netflix,Laptop,2024-06-23,14,Sunday,June,45,True,5,80.0,USA,Hindi,18-24,Premium,False,True,False,True,False,2019,6.8
USR9514,Squid Game,Series,Fantasy,Disney+,Mobile,2024-10-24,19,Thursday,October,58,True,4,78.9,India,Hindi,18-24,Premium,True,True,True,False,True,2021,6.6
USR8210,Se7en,Series,Comedy,Amazon Prime,Mobile,2024-03-07,18,Thursday,March,38,True,4,76.8,France,Hindi,55+,Premium,True,True,False,True,False,2024,6.5
USR5744,The Bear,Movie,Sci-Fi,Amazon Prime,Laptop,2024-09-27,4,Friday,September,179,True,5,92.2,UK,English,25-34,Basic,True,True,True,False,False,2020,6.8
USR7181,Loki,Movie,Anime,Amazon Prime,Smart TV,2024-05-25,17,Saturday,May,154,True,4,75.6,Japan,French,18-24,Free,False,False,False,True,False,2018,9.0
USR3713,Zodiac,Anime,Comedy,Netflix,Mobile,2024-11-15,11,Friday,November,45,False,5,65.5,India,Japanese,35-44,Basic,False,True,True,False,False,2024,6.5
USR8278,Poor Things,Short Film,Action,Disney+,Mobile,2024-01-28,11,Sunday,January,10,True,4,96.6,Japan,Japanese,25-34,Free,False,True,True,False,False,2020,7.4
USR1965,One Piece,Movie,Thriller,Netflix,Smart TV,2024-07-14,22,Sunday,July,153,True,2,88.8,South Korea,English,35-44,Basic,True,True,False,True,False,2018,7.9
USR2072,Loki,Movie,Horror,Disney+,Mobile,2024-01-27,12,Saturday,January,90,True,3,85.1,India,Japanese,45-54,Free,False,True,True,False,False,2019,6.1
USR7942,Spirited Away,Series,Comedy,Apple TV+,Mobile,2024-06-04,20,Tuesday,June,32,True,4,85.9,UK,English,25-34,Premium,True,False,True,False,False,2022,6.6
USR7476,Se7en,Documentary,Drama,Amazon Prime,Laptop,2024-05-08,17,Wednesday,May,113,False,2,76.8,India,English,25-34,Basic,True,True,False,True,False,2020,6.5
USR1033,Demon Slayer,Movie,Horror,Amazon Prime,Smart TV,2024-11-21,0,Thursday,November,159,True,4,92.3,UK,German,35-44,Standard,False,True,False,False,False,2023,7.1
USR1138,Planet Earth III,Movie,Thriller,Apple TV+,Laptop,2024-11-29,13,Friday,November,166,True,5,81.5,UK,German,25-34,Basic,True,True,False,False,True,2022,6.3
USR7489,Planet Earth III,Movie,Horror,Netflix,Mobile,2024-11-16,0,Saturday,November,128,True,5,80.8,Brazil,Japanese,25-34,Standard,False,True,False,False,True,2019,7.9
USR9731,One Piece,Movie,Crime,Apple TV+,Tablet,2024-02-03,23,Saturday,February,80,True,5,84.2,USA,Japanese,25-34,Premium,False,False,True,False,False,2021,6.3
USR7420,Andor,Movie,Action,Amazon Prime,Mobile,2024-05-20,17,Monday,May,182,True,2,97.3,USA,French,45-54,Premium,True,True,False,False,False,2020,7.7
USR6583,Succession,Movie,Romance,Netflix,Mobile,2024-06-08,11,Saturday,June,139,True,5,99.0,Japan,Hindi,18-24,Free,False,True,True,False,True,2018,7.5
USR1914,Spirited Away,Series,Fantasy,Disney+,Laptop,2024-01-18,18,Thursday,January,61,False,2,98.3,India,French,25-34,Standard,True,False,False,False,False,2021,8.0
USR2106,Attack on Titan,Documentary,Romance,Amazon Prime,Desktop,2024-08-07,4,Wednesday,August,69,False,4,86.8,Germany,English,35-44,Standard,True,True,False,False,False,2024,6.0
USR6618,Breaking Bad,Movie,Drama,Amazon Prime,Desktop,2024-01-23,8,Tuesday,January,112,True,5,85.2,USA,English,35-44,Standard,True,True,False,False,False,2019,6.3
USR6499,One Piece,Series,Sci-Fi,Netflix,Smart TV,2024-04-12,21,Friday,April,43,True,4,72.9,USA,English,18-24,Premium,False,True,False,False,False,2021,7.5
USR1491,Spirited Away,Movie,Comedy,Apple TV+,Tablet,2024-11-15,13,Friday,November,76,False,4,87.7,India,English,18-24,Standard,False,True,True,True,True,2020,6.2
USR2818,Game of Thrones,Movie,Action,Netflix,Smart TV,2024-03-30,13,Saturday,March,110,True,1,94.7,France,English,18-24,Premium,False,False,False,False,False,2023,5.2
USR1756,One Piece,Movie,Fantasy,Netflix,Smart TV,2024-02-03,23,Saturday,February,184,False,4,72.9,Canada,French,25-34,Free,True,True,True,True,False,2022,6.9
USR3932,House of the Dragon,Movie,Thriller,Amazon Prime,Laptop,2024-09-07,13,Saturday,September,205,True,5,93.8,Australia,Hindi,25-34,Premium,True,True,False,False,False,2019,7.7
USR2376,Breaking Bad,Documentary,Comedy,Netflix,Smart TV,2024-04-22,11,Monday,April,92,False,3,78.1,UK,Hindi,35-44,Standard,False,True,True,False,False,2020,7.7
USR5528,Wednesday,Series,Sci-Fi,Netflix,Laptop,2024-05-19,17,Sunday,May,54,False,5,82.9,India,English,13-17,Basic,True,True,True,False,False,2020,7.6
USR7616,Ozark,Anime,Mystery,HBO Max,Laptop,2024-04-07,11,Sunday,April,31,True,1,83.9,Japan,Spanish,13-17,Standard,False,False,False,True,False,2019,4.8
USR7843,The Last of Us,Movie,Action,Amazon Prime,Mobile,2024-08-30,14,Friday,August,123,True,2,87.9,UK,French,13-17,Free,False,True,False,False,False,2020,6.3
USR6410,Your Name,Movie,Comedy,Disney+,Laptop,2024-06-22,22,Saturday,June,83,True,4,82.5,Canada,Japanese,35-44,Premium,False,True,True,False,False,2018,6.3
USR2138,Mindhunter,Series,Comedy,HBO Max,Smart TV,2024-06-17,16,Monday,June,60,True,2,93.0,USA,English,35-44,Free,True,True,True,False,False,2019,8.1
USR8778,Killers of the Flower Moon,Movie,Comedy,Disney+,Mobile,2024-02-26,14,Monday,February,154,True,5,89.5,Canada,German,35-44,Standard,False,True,True,True,True,2021,6.8
USR6681,Se7en,Documentary,Action,HBO Max,Tablet,2024-11-05,19,Tuesday,November,81,True,5,74.8,Japan,Spanish,25-34,Premium,False,True,True,False,False,2021,7.6
USR4559,Black Mirror,Movie,Action,Amazon Prime,Desktop,2024-12-03,19,Tuesday,December,149,False,4,86.0,USA,Spanish,18-24,Basic,False,True,False,False,True,2019,9.4
USR2878,Zodiac,Movie,Thriller,Disney+,Laptop,2024-09-16,14,Monday,September,124,False,4,77.9,France,English,35-44,Standard,True,True,True,False,True,2024,7.4
USR5476,Shogun 2024,Documentary,Sci-Fi,Netflix,Smart TV,2024-05-22,19,Wednesday,May,54,False,4,82.3,UK,English,35-44,Premium,True,True,True,False,False,2023,8.5
USR2497,Oppenheimer,Documentary,Comedy,Netflix,Smart TV,2024-12-03,13,Tuesday,December,76,True,5,98.8,UK,Portuguese,25-34,Basic,False,True,False,False,False,2019,7.3
USR4502,Blue Eye Samurai,Movie,Action,Apple TV+,Smart TV,2024-03-26,22,Tuesday,March,176,False,5,77.2,USA,English,25-34,Basic,True,True,True,False,False,2020,6.1
USR6314,Fullmetal Alchemist,Movie,Sci-Fi,Netflix,Mobile,2024-01-23,11,Tuesday,January,118,False,4,88.7,Australia,Korean,55+,Standard,True,True,False,True,False,2021,7.1
USR3032,The Crown,Movie,Romance,Disney+,Mobile,2024-02-04,10,Sunday,February,78,True,4,81.3,USA,Hindi,18-24,Free,True,True,True,False,False,2019,6.6
USR1388,Wednesday,Short Film,Comedy,Apple TV+,Smart TV,2024-11-02,19,Saturday,November,23,False,2,79.2,Japan,English,18-24,Standard,False,True,True,False,False,2022,9.0
USR3845,Attack on Titan,Series,Sci-Fi,Disney+,Smart TV,2024-07-14,22,Sunday,July,31,False,2,65.2,Canada,Spanish,18-24,Standard,True,True,True,True,False,2022,7.3
USR8231,Peaky Blinders,Movie,Action,HBO Max,Smart TV,2024-05-07,14,Tuesday,May,167,True,5,90.9,UK,Korean,35-44,Premium,False,True,True,False,False,2020,6.2
USR8688,Andor,Series,Action,Netflix,Mobile,2024-10-31,2,Thursday,October,52,True,4,82.8,India,English,13-17,Standard,False,True,False,False,False,2020,8.0
USR5182,Chernobyl,Series,Romance,Disney+,Mobile,2024-07-15,8,Monday,July,58,True,4,99.0,UK,Hindi,35-44,Standard,False,False,False,True,True,2024,7.8
USR3644,Dark S3,Series,Romance,Disney+,Laptop,2024-07-04,11,Thursday,July,38,True,5,84.4,India,English,35-44,Basic,False,False,True,False,False,2019,8.4
USR6642,Shogun 2024,Movie,Drama,HBO Max,Laptop,2024-08-06,4,Tuesday,August,97,True,4,79.9,USA,English,35-44,Standard,True,True,False,True,False,2021,7.8
USR4482,Severance,Series,Drama,Amazon Prime,Smart TV,2024-09-25,22,Wednesday,September,54,True,4,86.7,India,Korean,45-54,Basic,False,False,True,False,True,2023,7.7
USR1118,Gone Girl,Movie,Thriller,Netflix,Smart TV,2024-03-26,0,Tuesday,March,100,True,4,90.8,Canada,Portuguese,18-24,Standard,True,True,False,False,False,2021,7.3
USR6833,Game of Thrones,Series,Drama,Disney+,Smart TV,2024-06-21,13,Friday,June,47,False,4,82.6,Japan,English,45-54,Standard,False,False,True,True,False,2023,7.9
USR1749,House of the Dragon,Series,Romance,Disney+,Mobile,2024-05-07,0,Tuesday,May,42,True,5,80.6,Australia,English,25-34,Standard,False,True,False,False,False,2023,7.6
USR2426,The Crown,Short Film,Horror,Netflix,Smart TV,2024-12-24,1,Tuesday,December,26,True,4,91.0,Japan,Portuguese,55+,Standard,False,False,False,False,False,2019,8.2
USR8803,Gone Girl,Anime,Thriller,HBO Max,Smart TV,2024-12-03,10,Tuesday,December,30,True,4,91.4,India,English,25-34,Standard,True,True,False,False,False,2022,6.8
USR2895,Breaking Bad,Series,Drama,Disney+,Laptop,2024-02-03,20,Saturday,February,49,False,4,76.6,India,English,35-44,Premium,False,True,True,False,False,2022,8.3
USR4639,Blue Eye Samurai,Movie,Action,Netflix,Mobile,2024-01-01,17,Monday,January,107,True,5,72.8,USA,Japanese,25-34,Free,False,False,False,False,False,2019,8.1
USR9110,Breaking Bad,Documentary,Documentary,Netflix,Smart TV,2024-12-06,16,Friday,December,118,True,4,72.8,Australia,Hindi,55+,Basic,False,True,False,False,False,2018,7.2
USR6706,Ozark,Documentary,Horror,Netflix,Tablet,2024-04-01,13,Monday,April,95,True,1,89.0,USA,Hindi,25-34,Standard,True,False,True,True,False,2022,6.9
USR4205,The Social Network,Documentary,Horror,Amazon Prime,Smart TV,2024-01-28,10,Sunday,January,63,True,4,93.0,India,Korean,35-44,Standard,False,True,False,False,False,2018,8.5
USR1556,Planet Earth III,Series,Comedy,HBO Max,Smart TV,2024-02-19,18,Monday,February,31,True,4,77.8,USA,Hindi,35-44,Premium,False,True,False,False,False,2024,7.1
USR4685,Oppenheimer,Documentary,Romance,Netflix,Laptop,2024-08-25,19,Sunday,August,107,True,2,82.3,Canada,Portuguese,25-34,Standard,True,True,True,False,False,2020,7.6
USR9684,Black Mirror,Movie,Drama,Disney+,Tablet,2024-10-19,17,Saturday,October,175,True,5,77.1,India,French,25-34,Premium,False,False,True,False,True,2024,6.9
USR1573,Poor Things,Anime,Thriller,Amazon Prime,Smart TV,2024-11-02,17,Saturday,November,24,True,5,95.2,South Korea,Hindi,25-34,Standard,True,False,True,True,False,2022,7.6
USR1732,Squid Game,Anime,Comedy,Disney+,Laptop,2024-05-30,16,Thursday,May,39,True,4,61.9,India,English,45-54,Basic,True,True,False,True,False,2021,6.7
USR5413,Fullmetal Alchemist,Series,Sci-Fi,Disney+,Smart TV,2024-02-08,17,Thursday,February,31,False,5,66.5,Australia,English,25-34,Standard,False,True,True,True,False,2021,7.9
USR5476,Shogun 2024,Movie,Romance,Netflix,Smart TV,2024-07-13,13,Saturday,July,97,True,2,92.8,Brazil,English,13-17,Basic,False,True,True,False,True,2023,8.1
USR7382,Severance,Series,Anime,Netflix,Smart TV,2024-06-05,22,Wednesday,June,28,False,4,79.1,USA,Korean,55+,Standard,False,False,True,True,True,2022,6.8
USR8500,Severance,Anime,Sci-Fi,Disney+,Smart TV,2024-03-20,19,Wednesday,March,29,True,4,95.0,UK,Hindi,25-34,Basic,False,True,False,False,False,2023,6.4
USR5683,Spirited Away,Short Film,Comedy,Netflix,Smart TV,2024-02-14,18,Wednesday,February,15,False,5,96.4,France,Spanish,13-17,Premium,False,False,True,False,False,2023,8.1
USR9652,Fight Club,Anime,Comedy,Disney+,Tablet,2024-09-29,13,Sunday,September,45,True,5,84.7,Canada,Japanese,55+,Standard,False,True,True,True,False,2022,5.5
USR5752,The Crown,Short Film,Comedy,Amazon Prime,Mobile,2024-06-29,21,Saturday,June,27,True,4,98.4,UK,English,13-17,Standard,True,False,False,False,False,2018,8.8
USR6808,Dark S3,Documentary,Documentary,Netflix,Smart TV,2024-08-25,22,Sunday,August,89,False,3,78.5,India,Hindi,18-24,Standard,True,True,False,True,False,2019,7.4
USR8110,Dark S3,Series,Drama,Amazon Prime,Smart TV,2024-08-28,8,Wednesday,August,50,True,4,86.4,USA,French,18-24,Basic,True,True,False,False,True,2019,6.7
USR7370,3 Body Problem,Short Film,Mystery,Netflix,Mobile,2024-09-02,16,Monday,September,22,True,3,72.9,India,English,13-17,Basic,True,False,True,False,False,2022,7.2
USR5317,Se7en,Series,Drama,Amazon Prime,Laptop,2024-01-05,11,Friday,January,37,True,4,85.1,USA,Spanish,18-24,Standard,False,True,False,True,False,2022,7.8
USR7231,Narcos,Series,Sci-Fi,Netflix,Smart TV,2024-11-18,10,Monday,November,61,True,4,99.0,UK,Korean,55+,Basic,True,True,True,True,True,2020,7.0
USR2650,Peaky Blinders,Short Film,Horror,Netflix,Tablet,2024-05-23,10,Thursday,May,20,True,5,85.1,India,German,25-34,Basic,True,True,False,False,False,2023,7.2
USR2971,The Bear,Anime,Action,Disney+,Smart TV,2024-07-04,6,Thursday,July,25,True,2,83.3,Canada,German,35-44,Basic,False,False,True,False,False,2023,8.6
USR8347,Fullmetal Alchemist,Short Film,Sci-Fi,Disney+,Smart TV,2024-08-30,23,Friday,August,27,True,4,88.6,Australia,German,18-24,Standard,False,True,True,False,False,2019,8.5
USR9344,Mindhunter,Movie,Action,Apple TV+,Laptop,2024-05-28,23,Tuesday,May,206,True,5,84.5,Canada,Hindi,35-44,Basic,True,True,False,True,False,2022,6.1
USR1640,Fullmetal Alchemist,Series,Horror,Netflix,Tablet,2024-08-21,1,Wednesday,August,36,True,3,83.2,India,French,55+,Basic,False,True,True,False,False,2018,8.0
USR1938,Fullmetal Alchemist,Movie,Romance,Amazon Prime,Smart TV,2024-11-28,22,Thursday,November,179,True,5,82.2,Japan,Spanish,18-24,Premium,True,False,False,False,False,2024,5.9
USR7479,Shogun 2024,Movie,Horror,Amazon Prime,Laptop,2024-10-25,10,Friday,October,188,True,4,92.8,UK,Korean,25-34,Free,True,True,True,False,True,2022,6.1
USR5018,WandaVision,Short Film,Sci-Fi,Netflix,Smart TV,2024-09-08,2,Sunday,September,16,False,5,96.1,Brazil,Portuguese,18-24,Standard,False,False,False,False,True,2024,5.9
USR2742,Parasite,Anime,Romance,Netflix,Smart TV,2024-01-07,20,Sunday,January,22,False,5,88.8,Germany,English,35-44,Basic,True,True,True,True,False,2019,7.5
USR1019,Wednesday,Movie,Horror,Disney+,Smart TV,2024-05-04,21,Saturday,May,205,True,4,86.7,India,Hindi,18-24,Standard,True,False,True,False,False,2018,6.7
USR3917,Peaky Blinders,Movie,Thriller,Netflix,Desktop,2024-09-08,22,Sunday,September,96,True,3,78.1,UK,Japanese,35-44,Basic,False,True,False,True,True,2021,8.4
USR8318,Loki,Series,Sci-Fi,HBO Max,Laptop,2024-12-04,8,Wednesday,December,63,True,5,88.8,Japan,English,25-34,Standard,True,True,True,False,False,2021,5.1
USR9745,Black Mirror,Series,Mystery,Disney+,Laptop,2024-08-05,14,Monday,August,46,True,5,97.4,UK,Spanish,25-34,Standard,True,True,False,False,False,2019,9.2
USR3283,Breaking Bad,Movie,Mystery,Netflix,Mobile,2024-07-04,13,Thursday,July,164,True,2,99.0,UK,French,25-34,Premium,True,True,True,False,True,2023,6.5
USR1494,Shogun 2024,Movie,Horror,Disney+,Mobile,2024-12-26,21,Thursday,December,197,True,4,88.6,USA,English,18-24,Standard,False,True,True,False,False,2023,7.4
USR9245,Killers of the Flower Moon,Series,Horror,Amazon Prime,Laptop,2024-06-02,1,Sunday,June,63,True,2,88.9,India,French,35-44,Premium,False,False,False,False,False,2021,7.2
USR2264,Se7en,Movie,Thriller,Amazon Prime,Desktop,2024-03-21,9,Thursday,March,175,True,2,84.7,UK,English,35-44,Premium,True,False,False,True,True,2018,6.1
USR1530,Squid Game,Series,Documentary,Netflix,Smart TV,2024-07-04,9,Thursday,July,41,True,4,82.2,USA,Portuguese,25-34,Standard,False,True,True,False,True,2020,7.1
USR2654,Interstellar,Short Film,Action,Netflix,Mobile,2024-05-24,14,Friday,May,20,True,5,82.4,Japan,English,35-44,Basic,False,False,True,True,False,2023,7.7
USR9573,Game of Thrones,Short Film,Sci-Fi,Netflix,Laptop,2024-02-17,16,Saturday,February,26,True,5,93.1,UK,English,25-34,Standard,False,True,False,False,False,2022,8.6
USR3780,Breaking Bad,Movie,Sci-Fi,Disney+,Mobile,2024-11-06,16,Wednesday,November,97,True,5,86.5,India,English,25-34,Free,True,False,True,False,False,2021,6.6
USR7008,Interstellar,Short Film,Crime,HBO Max,Mobile,2024-11-28,22,Thursday,November,29,True,4,80.7,Japan,German,25-34,Standard,True,True,False,False,False,2023,7.9
USR8573,Gone Girl,Anime,Sci-Fi,Apple TV+,Smart TV,2024-01-30,21,Tuesday,January,34,True,3,89.0,India,Hindi,35-44,Premium,True,True,False,False,False,2024,6.5
USR8699,Shogun 2024,Movie,Drama,Netflix,Desktop,2024-08-09,15,Friday,August,146,True,4,72.6,Australia,English,13-17,Standard,True,False,True,False,False,2018,7.3
USR8396,Narcos,Documentary,Crime,Disney+,Smart TV,2024-04-18,3,Thursday,April,96,True,2,82.8,UK,Korean,25-34,Premium,True,False,True,False,True,2020,6.9
USR4253,Dune Part Two,Series,Action,Apple TV+,Desktop,2024-08-02,17,Friday,August,22,True,4,68.7,Germany,Japanese,18-24,Standard,False,False,False,False,True,2021,8.1
USR2596,The Bear,Series,Drama,Apple TV+,Laptop,2024-03-16,18,Saturday,March,30,True,5,84.0,India,Portuguese,25-34,Standard,True,True,True,False,False,2022,9.0
USR9887,Peaky Blinders,Series,Drama,Netflix,Smart TV,2024-01-08,14,Monday,January,51,True,4,86.7,UK,Spanish,18-24,Basic,True,True,False,False,False,2024,6.7
USR7738,Blue Eye Samurai,Anime,Comedy,Netflix,Laptop,2024-12-03,3,Tuesday,December,25,False,5,99.0,UK,Spanish,55+,Free,True,True,True,True,False,2019,6.2
USR1124,The Wire,Series,Thriller,Apple TV+,Desktop,2024-08-20,19,Tuesday,August,63,True,4,76.6,Germany,Hindi,25-34,Standard,True,False,False,False,True,2021,8.8
USR4156,One Piece,Movie,Sci-Fi,Amazon Prime,Tablet,2024-01-17,11,Wednesday,January,185,True,4,89.6,Australia,Spanish,45-54,Standard,True,True,False,True,False,2022,5.9
USR3605,House of the Dragon,Series,Thriller,Apple TV+,Mobile,2024-03-22,22,Friday,March,62,True,5,75.5,India,English,25-34,Standard,False,True,False,False,True,2021,5.8
USR7194,Money Heist,Anime,Thriller,Amazon Prime,Laptop,2024-01-13,9,Saturday,January,31,True,5,81.3,Australia,English,55+,Standard,False,True,True,False,False,2018,7.8
USR8971,Fullmetal Alchemist,Movie,Fantasy,Netflix,Mobile,2024-03-13,20,Wednesday,March,200,True,4,75.2,India,Korean,25-34,Basic,False,False,True,True,True,2022,8.8
USR2992,Andor,Series,Thriller,HBO Max,Desktop,2024-11-19,17,Tuesday,November,32,False,4,74.0,Canada,Japanese,25-34,Premium,True,True,False,True,True,2018,7.4
USR4163,Money Heist,Short Film,Sci-Fi,Amazon Prime,Desktop,2024-12-20,15,Friday,December,25,True,4,79.1,India,Korean,45-54,Basic,True,True,False,True,False,2023,8.3
USR2052,The Mandalorian,Series,Comedy,Disney+,Smart TV,2024-09-06,17,Friday,September,34,True,4,83.4,India,English,25-34,Standard,True,False,False,False,False,2018,7.7
USR1178,Zodiac,Movie,Drama,Apple TV+,Mobile,2024-02-28,5,Wednesday,February,155,True,4,95.5,USA,Hindi,45-54,Premium,False,True,False,False,True,2020,7.9
USR9092,Black Mirror,Short Film,Anime,Disney+,Mobile,2024-11-07,10,Thursday,November,20,False,4,77.7,India,English,18-24,Standard,False,True,True,True,True,2024,5.9
USR8698,Blue Eye Samurai,Short Film,Fantasy,Netflix,Tablet,2024-10-21,13,Monday,October,11,False,5,71.1,Japan,Hindi,25-34,Basic,True,True,False,False,True,2020,8.5
USR2722,House of the Dragon,Short Film,Comedy,Disney+,Tablet,2024-12-22,2,Sunday,December,17,False,3,95.4,Brazil,Korean,18-24,Free,False,False,False,False,True,2023,5.0
USR3257,Attack on Titan,Movie,Anime,Netflix,Desktop,2024-01-27,11,Saturday,January,172,True,5,91.4,UK,English,45-54,Premium,False,False,True,False,True,2022,7.6
USR4971,Gone Girl,Series,Romance,HBO Max,Smart TV,2024-05-03,19,Friday,May,40,True,4,84.3,Australia,French,35-44,Free,True,True,False,False,False,2021,6.4
USR3130,Wednesday,Movie,Anime,Apple TV+,Mobile,2024-02-23,21,Friday,February,114,False,5,77.5,France,Hindi,25-34,Standard,True,True,True,False,False,2024,9.6
USR6766,Money Heist,Series,Sci-Fi,Apple TV+,Laptop,2024-10-22,16,Tuesday,October,23,True,3,86.0,India,Japanese,25-34,Basic,True,True,True,False,False,2018,9.5
USR5078,Planet Earth III,Series,Fantasy,Netflix,Smart TV,2024-11-28,14,Thursday,November,55,True,4,87.9,India,English,13-17,Basic,True,True,True,False,False,2021,8.0
USR1050,Blue Eye Samurai,Movie,Horror,Apple TV+,Smart TV,2024-07-20,19,Saturday,July,148,True,4,88.9,India,German,35-44,Standard,False,True,True,False,True,2020,9.1
USR1016,Black Mirror,Movie,Thriller,Amazon Prime,Smart TV,2024-08-21,18,Wednesday,August,77,True,2,87.8,Brazil,Hindi,13-17,Free,False,True,True,False,False,2024,8.0
USR6777,The Crown,Movie,Anime,Amazon Prime,Mobile,2024-02-18,13,Sunday,February,139,False,5,79.1,Australia,French,35-44,Premium,False,True,True,False,False,2018,8.3
USR4175,Mindhunter,Short Film,Documentary,Disney+,Smart TV,2024-03-16,13,Saturday,March,23,True,5,79.0,Canada,Portuguese,45-54,Standard,False,True,False,False,False,2023,7.2
USR8455,Your Name,Documentary,Comedy,Amazon Prime,Desktop,2024-06-27,21,Thursday,June,88,True,4,84.2,South Korea,Spanish,25-34,Premium,True,True,True,True,False,2022,7.5
USR1083,Peaky Blinders,Anime,Drama,Netflix,Laptop,2024-10-12,5,Saturday,October,40,True,4,87.3,USA,French,13-17,Free,False,False,False,False,False,2018,7.2
USR7923,Ozark,Movie,Horror,Amazon Prime,Tablet,2024-05-18,21,Saturday,May,138,True,5,84.5,South Korea,English,25-34,Basic,True,True,False,True,False,2023,7.5
USR8158,Blue Eye Samurai,Movie,Comedy,Netflix,Smart TV,2024-04-12,13,Friday,April,121,True,4,79.6,India,Hindi,25-34,Premium,False,True,True,False,False,2018,9.6
USR5806,Succession,Movie,Anime,Netflix,Smart TV,2024-10-13,6,Sunday,October,170,True,4,96.7,Germany,Hindi,25-34,Free,False,False,True,True,True,2024,6.1
USR4359,Inception,Movie,Action,Apple TV+,Mobile,2024-11-28,20,Thursday,November,205,False,3,79.2,India,Korean,25-34,Basic,False,False,True,True,False,2018,5.2
USR8271,Ozark,Series,Sci-Fi,Netflix,Smart TV,2024-09-05,16,Thursday,September,28,True,4,92.1,India,English,25-34,Premium,False,False,False,False,False,2024,6.3
USR5742,Gone Girl,Series,Comedy,Disney+,Smart TV,2024-12-02,10,Monday,December,56,True,3,89.9,India,Japanese,25-34,Basic,True,False,True,False,True,2020,5.7
USR8509,Stranger Things,Movie,Drama,Disney+,Smart TV,2024-08-22,23,Thursday,August,165,True,4,78.1,India,English,25-34,Premium,True,False,False,False,True,2019,5.9
USR8925,Mindhunter,Anime,Action,Amazon Prime,Tablet,2024-06-29,2,Saturday,June,34,True,5,93.9,South Korea,Japanese,18-24,Standard,True,True,True,False,False,2022,8.7
USR4793,Squid Game,Series,Documentary,Netflix,Smart TV,2024-06-27,22,Thursday,June,53,True,5,84.4,India,French,35-44,Basic,False,False,True,True,True,2023,6.4
USR4272,Andor,Series,Drama,Disney+,Smart TV,2024-02-07,23,Wednesday,February,30,True,4,86.8,USA,Hindi,25-34,Basic,True,False,False,True,False,2023,7.7
USR9653,Black Mirror,Movie,Thriller,Netflix,Smart TV,2024-12-08,9,Sunday,December,162,True,5,86.6,India,English,45-54,Standard,True,False,False,False,False,2023,5.8
USR5749,Money Heist,Documentary,Action,Netflix,Mobile,2024-07-11,12,Thursday,July,114,True,2,92.6,USA,Hindi,45-54,Basic,True,True,True,False,False,2020,8.0
USR6481,Succession,Series,Action,HBO Max,Mobile,2024-07-23,13,Tuesday,July,24,True,5,99.0,India,Japanese,35-44,Premium,False,False,True,True,False,2022,6.0
USR1683,Blue Eye Samurai,Documentary,Anime,Amazon Prime,Smart TV,2024-12-25,16,Wednesday,December,115,False,5,73.7,India,Hindi,35-44,Standard,True,False,False,True,True,2024,8.1
USR3257,Planet Earth III,Series,Documentary,Disney+,Laptop,2024-04-10,14,Wednesday,April,30,True,5,82.5,UK,French,55+,Basic,True,True,True,True,False,2019,7.1
